symbol,date,obv,obv_signal,mfi,mfi_signal,cmf,cmf_signal,ad,ad_signal
OZON,2025-04-18,-3698539.0,sell,50.96,hold,-0.11,hold,35259804.3540752,buy
OZON,2025-04-21,-3574323.0,buy,43.65,hold,-0.07,hold,35342375.68355497,buy
OZON,2025-04-22,-3442000.0,buy,50.39,hold,-0.09,hold,35316598.47576276,sell
OZON,2025-04-23,-3251086.0,buy,50.37,hold,-0.04,hold,35464943.8136006,buy
OZON,2025-04-24,-3088702.0,buy,59.46,hold,-0.02,hold,35410336.80475104,sell
OZON,2025-04-25,-2894363.0,buy,71.78,hold,0.06,buy,35376300.03073974,sell
OZON,2025-04-28,-2737735.0,buy,75.22,hold,-0.0,sell,35413153.67779856,buy
OZON,2025-04-29,-2504695.0,buy,72.69,hold,0.09,buy,35347611.17779856,sell
OZON,2025-04-30,-2671443.0,sell,64.45,hold,0.08,hold,35265105.656965226,sell
OZON,2025-05-02,-2822310.0,sell,57.56,hold,0.02,hold,35114238.656965226,sell
OZON,2025-05-05,-2679735.0,buy,56.74,hold,0.12,hold,35187614.07537527,buy
OZON,2025-05-06,-2525487.0,buy,58.05,hold,0.09,hold,35234640.90464356,buy
OZON,2025-05-07,-2604957.0,sell,56.22,hold,0.12,hold,35177571.844240874,sell
OZON,2025-05-08,-2577957.0,buy,54.12,hold,-0.01,sell,35168715.844240874,sell
OZON,2025-05-12,-2741655.0,sell,61.33,hold,-0.03,hold,35071370.10024087,sell
OZON,2025-05-13,-2811161.0,sell,56.94,hold,-0.05,hold,35036909.142257676,sell
OZON,2025-05-14,-2888067.0,sell,51.91,hold,-0.04,hold,34971597.011604406,sell
OZON,2025-05-15,-2799320.0,buy,54.78,hold,-0.03,hold,35035611.241112605,buy
OZON,2025-05-16,-2994889.0,sell,45.39,hold,-0.03,hold,35095889.357550964,buy
OZON,2025-05-19,-3109865.0,sell,42.73,hold,-0.08,hold,35034295.07183668,sell
OZON,2025-05-20,-3186647.0,sell,44.89,hold,-0.08,hold,35040693.57183668,buy
OZON,2025-05-21,-3250981.0,sell,34.5,hold,-0.11,hold,35040693.57183668,hold
OZON,2025-05-22,-3354011.0,sell,42.95,hold,-0.11,hold,35034916.18865911,sell
OZON,2025-05-23,-3299684.0,buy,49.75,hold,-0.17,hold,35034513.76643689,sell
OZON,2025-05-26,-3425373.0,sell,50.49,hold,-0.14,hold,35077919.877548,buy
OZON,2025-05-27,-3296044.0,buy,49.44,hold,-0.09,hold,35155944.8114323,buy
OZON,2025-05-28,-3127072.0,buy,52.65,hold,-0.05,hold,35296856.47930234,buy
OZON,2025-05-29,-3325510.0,sell,57.84,hold,-0.09,hold,35127499.91033682,sell
OZON,2025-05-30,-3224092.0,buy,49.48,hold,-0.05,hold,35143010.89857212,buy
OZON,2025-06-02,-3074201.0,buy,56.35,hold,0.03,buy,35182134.99009754,buy
OZON,2025-06-03,-2949689.0,buy,62.26,hold,0.05,hold,35305199.17614405,buy
OZON,2025-06-04,-2710370.0,buy,70.37,hold,0.02,hold,35282675.03496758,sell
OZON,2025-06-05,-2392400.0,buy,82.17,hold,0.09,hold,35404971.18881373,buy
OZON,2025-06-06,-2795074.0,sell,65.96,sell,-0.05,sell,35018699.388406396,sell
OZON,2025-06-09,-2921161.0,sell,64.39,hold,-0.04,hold,34951277.86757306,sell
OZON,2025-06-10,-3033486.0,sell,62.99,hold,-0.05,hold,34886200.68503338,sell
OZON,2025-06-11,-3119261.0,sell,59.21,hold,-0.05,hold,34810928.74625787,sell
OZON,2025-06-13,-3148599.0,sell,57.59,hold,-0.09,hold,34783614.0566027,sell
OZON,2025-06-16,-3007908.0,buy,62.91,hold,-0.09,hold,34842682.79706071,buy
OZON,2025-06-17,-2934010.0,buy,62.16,hold,-0.07,hold,34839211.07893991,sell
OZON,2025-06-18,-2981283.0,sell,57.96,hold,-0.08,hold,34817212.752207235,sell
OZON,2025-06-19,-3027320.0,sell,52.61,hold,-0.08,hold,34807447.32796481,sell
OZON,2025-06-20,-3080430.0,sell,53.85,hold,-0.1,hold,34761340.84444833,sell
OZON,2025-06-23,-3161951.0,sell,48.02,hold,-0.1,hold,34750081.03781849,sell
OZON,2025-06-24,-3067263.0,buy,47.13,hold,-0.09,hold,34831984.16018136,buy
OZON,2025-06-25,-2760836.0,buy,49.0,hold,-0.03,hold,35056923.647715986,buy
OZON,2025-06-26,-2840941.0,sell,41.42,hold,-0.1,hold,35018691.715897806,sell
OZON,2025-06-27,-2775849.0,buy,52.25,hold,-0.03,hold,35055041.79381988,buy
OZON,2025-06-30,-2665727.0,buy,61.32,hold,-0.0,hold,35130322.93506282,buy
OZON,2025-07-01,-2778964.0,sell,69.8,hold,-0.06,hold,35029667.82395171,sell
OZON,2025-07-02,-2697568.0,buy,69.75,hold,-0.08,hold,35089408.007437944,buy
OZON,2025-07-03,-2851132.0,sell,74.42,hold,-0.13,hold,34957371.67098935,sell
OZON,2025-07-04,-2911921.0,sell,68.51,hold,-0.21,hold,34935596.50681025,sell
OZON,2025-07-07,-2955979.0,sell,64.54,hold,-0.06,hold,34906224.50681025,sell
OZON,2025-07-08,-3071445.0,sell,69.59,hold,-0.06,hold,34835845.23061977,sell
OZON,2025-07-09,-3214959.0,sell,65.04,hold,-0.03,hold,34829239.983757846,sell
OZON,2025-07-10,-3085087.0,buy,70.02,hold,-0.0,hold,34807974.393114574,sell
OZON,2025-07-11,-3251083.0,sell,66.44,hold,-0.04,hold,34705666.65433907,sell
OZON,2025-07-14,-3056447.0,buy,68.41,hold,0.02,buy,34875586.97179939,buy
OZON,2025-07-15,-2827164.0,buy,67.17,hold,0.06,hold,34977490.52735494,buy
OZON,2025-07-16,-2675459.0,buy,68.65,hold,0.1,hold,35070582.231900394,buy
OZON,2025-07-17,-2762512.0,sell,67.63,hold,0.09,hold,35028276.10105927,sell
OZON,2025-07-18,-2623637.0,buy,68.28,hold,0.15,hold,35151314.478252254,buy
OZON,2025-07-21,-2404504.0,buy,70.27,hold,0.17,hold,35214046.67040912,buy
OZON,2025-07-22,-2477241.0,sell,70.4,hold,0.15,hold,35237563.144093335,buy
OZON,2025-07-23,-2319733.0,buy,70.63,hold,0.07,hold,35244615.74110826,buy
OZON,2025-07-24,-2435094.0,sell,68.42,hold,0.07,hold,35202455.696931556,sell
OZON,2025-07-25,-2114183.0,buy,74.43,hold,0.01,hold,35092647.95422599,sell
OZON,2025-07-28,-1836146.0,buy,76.34,hold,-0.03,sell,35031234.159045264,sell
OZON,2025-07-29,-2010657.0,sell,74.88,hold,-0.03,hold,34926527.55904526,sell
OZON,2025-07-30,-2733036.0,sell,56.09,hold,-0.18,hold,34427119.08502951,sell
OZON,2025-07-31,-2468523.0,buy,62.51,hold,-0.08,hold,34654541.70126568,buy
OZON,2025-08-01,-2366538.0,buy,61.53,hold,-0.07,hold,34667668.48344389,buy
OZON,2025-08-04,-2452101.0,sell,56.78,hold,-0.05,hold,34706560.75617117,buy
OZON,2025-08-05,-2292294.0,buy,56.95,hold,-0.0,hold,34820948.92459222,buy
OZON,2025-08-06,-2125417.0,buy,61.02,hold,-0.0,hold,34810221.117449366,sell
OZON,2025-08-07,-1463656.0,buy,67.1,hold,-0.03,hold,34690505.55966042,sell
OZON,2025-08-08,-1258365.0,buy,67.05,hold,0.03,buy,34842603.74994382,buy
OZON,2025-08-11,-1402151.0,sell,69.79,hold,-0.01,sell,34819842.25959633,sell
PLZL,2022-08-12,0.0,,,,,,79036.22802850357,
PLZL,2022-08-15,79872.0,buy,,,,,103707.1160593916,buy
PLZL,2022-08-16,209946.0,buy,,hold,,hold,231009.89901545018,buy
PLZL,2022-08-17,98423.0,sell,,hold,,hold,174396.35572173202,sell
PLZL,2022-08-18,-5948.0,sell,,hold,,hold,202902.9724618201,buy
PLZL,2022-08-19,58915.0,buy,,hold,,hold,235036.9357645724,buy
PLZL,2022-08-22,-9355.0,sell,,hold,,hold,196054.97201834884,sell
PLZL,2022-08-23,42562.0,buy,,hold,,hold,224770.9683553452,buy
PLZL,2022-08-24,98244.0,buy,,hold,,hold,254306.63792056259,buy
PLZL,2022-08-25,215792.0,buy,,hold,,hold,202864.83990076062,sell
PLZL,2022-08-26,304780.0,buy,,hold,,hold,273721.23668360244,buy
PLZL,2022-08-29,374338.0,buy,,hold,,hold,318547.5033502691,buy
PLZL,2022-08-30,224056.0,sell,,hold,,hold,206611.379522877,sell
PLZL,2022-08-31,322594.0,buy,77.28,hold,,hold,305149.379522877,buy
PLZL,2022-09-01,245225.0,sell,78.72,hold,,hold,319094.9029796671,buy
PLZL,2022-09-02,317336.0,buy,78.71,hold,,hold,391205.9029796671,buy
PLZL,2022-09-05,197611.0,sell,68.78,hold,,hold,351098.0279796671,sell
PLZL,2022-09-06,-338219.0,sell,44.68,hold,,hold,189549.2817110104,sell
PLZL,2022-09-07,-437579.0,sell,44.73,hold,,hold,123309.28171101041,sell
PLZL,2022-09-08,-375092.0,buy,41.0,hold,0.04,hold,91119.00898373767,sell
PLZL,2022-09-09,-229381.0,buy,47.47,hold,0.06,hold,213787.3392162958,buy
PLZL,2022-09-12,-147733.0,buy,48.45,hold,0.07,hold,267361.52832804364,buy
PLZL,2022-09-13,-234096.0,sell,44.58,hold,-0.02,sell,191655.1452946246,sell
PLZL,2022-09-14,-302105.0,sell,39.22,hold,0.03,buy,245058.185563081,buy
PLZL,2022-09-15,-360359.0,sell,38.15,hold,0.01,hold,226782.42085719865,sell
PLZL,2022-09-16,-438202.0,sell,34.0,hold,0.01,hold,261188.16671355226,buy
PLZL,2022-09-19,-371912.0,buy,30.54,hold,0.04,hold,275722.33783654694,buy
PLZL,2022-09-20,-612535.0,sell,28.4,hold,-0.03,sell,164943.01235474824,sell
PLZL,2022-09-21,-797189.0,sell,22.94,hold,-0.04,hold,159922.20872937058,sell
PLZL,2022-09-22,-945745.0,sell,18.43,hold,-0.04,hold,91946.58448694635,sell
PLZL,2022-09-23,-1164817.0,sell,17.93,hold,-0.13,hold,-79239.0452528306,sell
PLZL,2022-09-26,-1392279.0,sell,22.14,buy,-0.21,hold,-265473.55775283056,sell
PLZL,2022-09-27,-1619300.0,sell,21.4,hold,-0.16,hold,-253826.8608309679,buy
PLZL,2022-09-28,-1806166.0,sell,20.62,hold,-0.18,hold,-226195.04629462704,buy
PLZL,2022-09-29,-2055716.0,sell,12.0,hold,-0.22,hold,-365693.1988572015,sell
PLZL,2022-09-30,-2374643.0,sell,6.73,hold,-0.24,hold,-438590.7988572015,sell
PLZL,2022-10-03,-1783192.0,buy,23.99,buy,-0.05,hold,149898.00915615412,buy
PLZL,2022-10-04,-1080169.0,buy,39.51,hold,0.12,buy,689934.4524214602,buy
PLZL,2022-10-05,-1623758.0,sell,33.01,hold,0.1,hold,558723.3144904256,sell
PLZL,2022-10-06,-1394804.0,buy,32.05,hold,0.1,hold,563043.2012828784,buy
PLZL,2022-10-07,-1725585.0,sell,28.37,hold,0.02,hold,296240.41938987427,sell
PLZL,2022-10-10,-2081772.0,sell,28.31,hold,0.02,hold,356591.0406523327,buy
PLZL,2022-10-11,-1846240.0,buy,33.23,hold,0.04,hold,385789.22247051453,buy
PLZL,2022-10-12,-2026273.0,sell,33.35,hold,0.0,hold,249007.39364168572,sell
PLZL,2022-10-13,-1740630.0,buy,33.27,hold,0.02,hold,319070.7710001763,buy
PLZL,2022-10-14,-1937377.0,sell,33.67,hold,-0.01,sell,222258.75512716046,sell
PLZL,2022-10-17,-1677488.0,buy,38.89,hold,0.03,buy,449850.86969026725,buy
PLZL,2022-10-18,-1047919.0,buy,47.9,hold,0.07,hold,624309.7492083395,buy
PLZL,2022-10-19,-687183.0,buy,53.74,hold,0.11,hold,895218.2077063632,buy
PLZL,2022-10-20,-154833.0,buy,61.4,hold,0.16,hold,1165375.1121942804,buy
PLZL,2022-10-21,613257.0,buy,63.26,hold,0.25,hold,1791786.3349922078,buy
PLZL,2022-10-24,194778.0,sell,61.46,hold,0.23,hold,1518745.9382708962,sell
PLZL,2022-10-25,481546.0,buy,70.62,hold,0.24,hold,1591819.5828105109,buy
PLZL,2022-10-26,41170.0,sell,67.37,hold,0.2,hold,1385581.381568275,sell
PLZL,2022-10-27,334750.0,buy,67.4,hold,0.21,hold,1288213.1403622448,sell
PLZL,2022-10-28,65943.0,sell,67.99,hold,0.22,hold,1289706.512584467,buy
PLZL,2022-10-31,358914.0,buy,68.55,hold,0.13,hold,1162230.581286757,sell
PLZL,2022-11-01,518467.0,buy,68.5,hold,0.06,hold,1145620.9629902272,sell
PLZL,2022-11-02,357764.0,sell,69.73,hold,0.08,hold,1080124.362149891,sell
PLZL,2022-11-03,563298.0,buy,69.26,hold,0.08,hold,1073273.2288165577,sell
PLZL,2022-11-07,904290.0,buy,69.98,hold,0.16,hold,1344276.4173607104,buy
PLZL,2022-11-08,1428095.0,buy,69.85,hold,0.2,hold,1698760.7084760224,buy
PLZL,2022-11-09,769477.0,sell,71.92,hold,0.13,hold,1303948.8283670305,sell
PLZL,2022-11-10,1174868.0,buy,71.53,hold,0.19,hold,1697520.8487751938,buy
PLZL,2022-11-11,1491238.0,buy,69.1,hold,0.18,hold,1654494.5287751937,sell
PLZL,2022-11-14,1286017.0,sell,62.97,hold,0.18,hold,1603460.7351244001,sell
PLZL,2022-11-15,897678.0,sell,55.33,hold,0.15,hold,1589026.8961863471,sell
PLZL,2022-11-16,1101364.0,buy,62.81,hold,0.15,hold,1730475.5072974581,buy
PLZL,2022-11-17,970680.0,sell,64.99,hold,0.12,hold,1749042.6329805183,buy
PLZL,2022-11-18,1044883.0,buy,67.83,hold,0.09,hold,1770512.5365338176,buy
PLZL,2022-11-21,832134.0,sell,61.96,hold,-0.01,sell,1748402.363323656,sell
PLZL,2022-11-22,1179992.0,buy,67.44,hold,0.09,buy,2046690.5983236558,buy
PLZL,2022-11-23,2156046.0,buy,76.19,hold,0.19,hold,2854153.4528691103,buy
PLZL,2022-11-24,1653464.0,sell,81.22,hold,0.21,hold,2779918.081052472,sell
PLZL,2022-11-25,1353543.0,sell,75.26,sell,0.23,hold,2797751.2215930126,buy
PLZL,2022-11-28,1768820.0,buy,74.98,hold,0.26,hold,3042178.5248963158,buy
PLZL,2022-11-29,2184438.0,buy,74.03,hold,0.26,hold,2977027.595166586,sell
PLZL,2022-11-30,2500545.0,buy,73.73,hold,0.3,hold,3285846.8257141365,buy
PLZL,2022-12-01,3086056.0,buy,75.39,hold,0.36,hold,3787713.397142708,buy
PLZL,2022-12-02,2436038.0,sell,81.14,hold,0.33,hold,3730893.6418979526,sell
PLZL,2022-12-05,2050132.0,sell,80.38,hold,0.28,hold,3570746.179375101,sell
PLZL,2022-12-06,1798607.0,sell,75.96,sell,0.23,hold,3503344.0551920943,sell
PLZL,2022-12-07,2035062.0,buy,74.3,hold,0.33,hold,3705852.5452911044,buy
PLZL,2022-12-08,1857901.0,sell,75.99,hold,0.28,hold,3654972.396502177,sell
PLZL,2022-12-09,2008345.0,buy,79.16,hold,0.29,hold,3674811.1657329462,buy
PLZL,2022-12-12,1908608.0,sell,76.47,hold,0.31,hold,3702737.525732946,buy
PLZL,2022-12-13,2328979.0,buy,74.08,hold,0.34,hold,3951356.945732946,buy
PLZL,2022-12-14,2703868.0,buy,73.59,hold,0.33,hold,4034577.548269944,buy
PLZL,2022-12-15,2387886.0,sell,73.01,hold,0.28,hold,3792882.707210341,sell
PLZL,2022-12-16,2613693.0,buy,67.1,hold,0.28,hold,3845085.400758728,buy
PLZL,2022-12-19,2357796.0,sell,60.26,hold,0.29,hold,3895870.3545159535,buy
PLZL,2022-12-20,2719849.0,buy,60.83,hold,0.29,hold,4203082.22688622,buy
PLZL,2022-12-21,3178022.0,buy,59.93,hold,0.17,hold,4052083.5922346194,sell
PLZL,2022-12-22,2894216.0,sell,49.11,hold,0.17,hold,3919583.803077993,sell
PLZL,2022-12-23,3036000.0,buy,52.17,hold,0.18,hold,3979956.345013477,buy
PLZL,2022-12-26,2899376.0,sell,57.5,hold,0.15,hold,3970139.051600303,sell
PLZL,2022-12-27,3025629.0,buy,62.78,hold,0.18,hold,4031461.9373145886,buy
PLZL,2022-12-28,2924187.0,sell,59.06,hold,0.12,hold,3966149.9647118486,sell
PLZL,2022-12-29,2793342.0,sell,55.07,hold,0.04,hold,3996458.693525408,buy
PLZL,2022-12-30,2680323.0,sell,54.8,hold,0.05,hold,3980529.841176415,sell
PLZL,2023-01-03,2860698.0,buy,51.58,hold,0.13,hold,4144769.058428811,buy
PLZL,2023-01-04,3022537.0,buy,48.23,hold,0.17,hold,4243913.671041423,buy
PLZL,2023-01-05,2898271.0,sell,51.33,hold,0.11,hold,4177683.9897227422,sell
PLZL,2023-01-06,3044056.0,buy,52.66,hold,0.14,hold,4265528.79741505,buy
PLZL,2023-01-09,2854864.0,sell,60.91,hold,0.11,hold,4161686.57185114,sell
PLZL,2023-01-10,2979455.0,buy,52.03,hold,0.12,hold,4246140.873864563,buy
PLZL,2023-01-11,3082507.0,buy,43.73,hold,0.07,hold,4225208.436364563,sell
PLZL,2023-01-12,3215128.0,buy,54.13,hold,0.06,hold,4271545.894195888,buy
PLZL,2023-01-13,3509466.0,buy,64.47,hold,0.17,hold,4425787.088703898,buy
PLZL,2023-01-16,3809015.0,buy,67.26,hold,0.2,hold,4621145.1321821585,buy
PLZL,2023-01-17,3592550.0,sell,59.04,hold,0.15,hold,4459734.814263083,sell
PLZL,2023-01-18,3756196.0,buy,57.35,hold,0.07,hold,4441227.23092975,sell
PLZL,2023-01-19,3915186.0,buy,56.5,hold,0.14,hold,4530103.628445278,buy
PLZL,2023-01-20,4012864.0,buy,60.88,hold,0.2,hold,4548336.8551119445,buy
PLZL,2023-01-23,4144647.0,buy,60.18,hold,0.19,hold,4569789.901623572,buy
PLZL,2023-01-24,4548985.0,buy,64.16,hold,0.28,hold,4924868.449846922,buy
PLZL,2023-01-25,4796449.0,buy,70.45,hold,0.32,hold,5172332.449846922,buy
PLZL,2023-01-26,5215800.0,buy,78.12,hold,0.42,hold,5581221.470636943,buy
PLZL,2023-01-27,5415847.0,buy,78.35,hold,0.45,hold,5740407.806807156,buy
PLZL,2023-01-30,6089455.0,buy,85.33,hold,0.52,hold,6295450.375472533,buy
PLZL,2023-01-31,6756220.0,buy,87.58,hold,0.55,hold,6851337.600191634,buy
PLZL,2023-02-01,7840485.0,buy,90.18,hold,0.55,hold,7487754.013235113,buy
PLZL,2023-02-02,7195197.0,sell,78.26,sell,0.43,hold,6908738.834856735,sell
PLZL,2023-02-03,6344385.0,sell,65.8,hold,0.31,hold,6453653.346484642,sell
PLZL,2023-02-06,6658660.0,buy,69.72,hold,0.32,hold,6509773.882198927,buy
PLZL,2023-02-07,6231497.0,sell,66.61,hold,0.27,hold,6285074.4411030365,sell
PLZL,2023-02-08,6620159.0,buy,70.02,hold,0.29,hold,6470504.784614487,buy
PLZL,2023-02-09,6430857.0,sell,70.49,hold,0.26,hold,6320774.389134261,sell
PLZL,2023-02-10,6279504.0,sell,68.38,hold,0.26,hold,6397506.840297052,buy
PLZL,2023-02-13,6121879.0,sell,67.34,hold,0.22,hold,6270160.088884622,sell
PLZL,2023-02-14,5839326.0,sell,63.33,hold,0.21,hold,6079756.004405251,sell
PLZL,2023-02-15,4825141.0,sell,52.89,hold,0.16,hold,5807470.0757887,sell
PLZL,2023-02-16,5407412.0,buy,55.09,hold,0.13,hold,5680729.700394378,sell
PLZL,2023-02-17,5819439.0,buy,53.29,hold,0.16,hold,6045945.487103917,buy
PLZL,2023-02-20,6485722.0,buy,53.0,hold,0.21,hold,6645220.898868622,buy
PLZL,2023-02-21,7105137.0,buy,49.18,hold,0.16,hold,6555918.736291935,sell
PLZL,2023-02-22,6811815.0,sell,52.3,hold,0.12,hold,6339419.164863363,sell
PLZL,2023-02-24,6986133.0,buy,58.99,hold,0.08,hold,6404435.067566066,buy
PLZL,2023-02-27,7200271.0,buy,58.12,hold,0.08,hold,6556802.490642989,buy
PLZL,2023-02-28,6921977.0,sell,59.91,hold,0.02,hold,6468474.394990815,sell
PLZL,2023-03-01,7200929.0,buy,58.98,hold,-0.03,sell,6615818.271913892,buy
PLZL,2023-03-02,6866841.0,sell,53.81,hold,-0.12,hold,6456385.389419887,sell
PLZL,2023-03-03,7030931.0,buy,56.78,hold,-0.04,hold,6587657.389419887,buy
PLZL,2023-03-06,7169889.0,buy,56.61,hold,0.01,buy,6539890.576919887,sell
PLZL,2023-03-07,7028956.0,sell,58.18,hold,-0.01,sell,6471527.554531828,sell
PLZL,2023-03-09,6892615.0,sell,69.17,hold,0.03,buy,6481229.723071153,buy
PLZL,2023-03-10,7053653.0,buy,66.15,hold,0.01,hold,6529105.885233316,buy
PLZL,2023-03-13,7763097.0,buy,68.84,hold,0.13,hold,7238549.885233316,buy
PLZL,2023-03-14,7249975.0,sell,67.96,hold,0.07,hold,6893013.184896615,sell
PLZL,2023-03-15,7818204.0,buy,53.56,hold,0.11,hold,7083662.849381067,buy
PLZL,2023-03-16,7626922.0,sell,59.63,hold,0.12,hold,7005533.581775433,sell
PLZL,2023-03-17,7955090.0,buy,65.32,hold,0.2,hold,7171547.981775434,buy
PLZL,2023-03-20,8366868.0,buy,67.06,hold,0.18,hold,6922651.057330989,sell
PLZL,2023-03-21,8182806.0,sell,68.32,hold,0.12,hold,6844862.950188132,sell
PLZL,2023-03-22,8446046.0,buy,68.32,hold,0.06,hold,7012773.238253975,buy
PLZL,2023-03-23,8446046.0,hold,75.58,hold,0.07,hold,6939124.087310579,sell
PLZL,2023-03-24,8323959.0,sell,72.37,hold,0.1,hold,6902927.439069373,sell
PLZL,2023-03-27,8127895.0,sell,68.05,hold,0.08,hold,6878737.724783658,sell
PLZL,2023-03-28,8334478.0,buy,71.78,hold,0.08,hold,6982029.224783658,buy
PLZL,2023-03-29,8243870.0,sell,74.61,hold,0.09,hold,6953759.528783658,sell
PLZL,2023-03-30,8330544.0,buy,74.2,hold,0.07,hold,6976459.862116991,buy
PLZL,2023-03-31,8188610.0,sell,66.14,hold,0.11,hold,7011256.584697636,buy
PLZL,2023-04-03,8428452.0,buy,63.42,hold,0.11,hold,7131177.584697636,buy
PLZL,2023-04-04,8678525.0,buy,78.42,hold,0.15,hold,7318732.334697636,buy
PLZL,2023-04-05,8483038.0,sell,78.52,hold,0.16,hold,7298344.11997371,sell
PLZL,2023-04-06,8358560.0,sell,72.44,hold,0.14,hold,7205436.627220087,sell
PLZL,2023-04-07,8458686.0,buy,64.88,hold,0.14,hold,7235435.467687013,buy
PLZL,2023-04-10,8579436.0,buy,71.55,hold,0.02,hold,7319315.238679379,buy
PLZL,2023-04-11,8183374.0,sell,73.14,hold,0.04,hold,7061649.903452107,sell
PLZL,2023-04-12,8325773.0,buy,65.91,hold,-0.0,sell,7069481.848452107,buy
PLZL,2023-04-13,8572542.0,buy,72.43,hold,0.07,buy,7304319.160540019,buy
PLZL,2023-04-14,8286741.0,sell,80.77,hold,0.02,hold,7269021.029065915,sell
PLZL,2023-04-17,8901469.0,buy,83.57,hold,0.22,hold,7847101.782912069,buy
PLZL,2023-04-18,9211628.0,buy,84.78,hold,0.26,hold,7987502.976327707,buy
PLZL,2023-04-19,8940526.0,sell,77.48,sell,0.19,hold,7849880.738636705,sell
PLZL,2023-04-20,9180779.0,buy,82.03,hold,0.25,hold,8013304.866007979,buy
PLZL,2023-04-21,9061210.0,sell,81.47,hold,0.26,hold,8062726.719341313,buy
PLZL,2023-04-24,9279328.0,buy,81.4,hold,0.29,hold,8174209.252674646,buy
PLZL,2023-04-25,9440956.0,buy,81.29,hold,0.29,hold,8228085.252674646,buy
PLZL,2023-04-26,9440956.0,hold,84.87,hold,0.29,hold,8220366.709196385,sell
PLZL,2023-04-27,9592055.0,buy,87.93,hold,0.28,hold,8243194.615671205,buy
PLZL,2023-04-28,9364508.0,sell,81.73,hold,0.29,hold,8317794.044007285,buy
PLZL,2023-05-02,9530747.0,buy,80.58,hold,0.29,hold,8436536.186864428,buy
PLZL,2023-05-03,9329814.0,sell,78.93,sell,0.24,hold,8371481.324025513,sell
PLZL,2023-05-04,9594772.0,buy,79.15,hold,0.29,hold,8592279.657358846,buy
PLZL,2023-05-05,9431702.0,sell,73.35,hold,0.3,hold,8578007.236502236,sell
PLZL,2023-05-08,9479534.0,buy,67.81,hold,0.3,hold,8587394.825287282,buy
PLZL,2023-05-10,9715475.0,buy,66.97,hold,0.33,hold,8809179.365287282,buy
PLZL,2023-05-11,9186976.0,sell,60.74,hold,0.34,hold,8647015.16196011,sell
PLZL,2023-05-12,9316991.0,buy,54.47,hold,0.34,hold,8679339.333230829,buy
PLZL,2023-05-15,9427373.0,buy,54.34,hold,0.3,hold,8671340.637578655,sell
PLZL,2023-05-16,9518861.0,buy,48.59,hold,0.33,hold,8692812.311048042,buy
PLZL,2023-05-17,9451242.0,sell,43.95,hold,0.22,hold,8690558.344381375,sell
PLZL,2023-05-18,9343742.0,sell,39.4,hold,0.18,hold,8656441.577914309,sell
PLZL,2023-05-19,8937416.0,sell,30.36,hold,0.27,hold,8867199.456418982,buy
PLZL,2023-05-22,8799612.0,sell,31.42,hold,0.2,hold,8749140.507165251,sell
PLZL,2023-05-23,9044879.0,buy,24.52,hold,0.19,hold,8794106.123831918,buy
PLZL,2023-05-24,9152562.0,buy,29.38,hold,0.17,hold,8799966.423151646,buy
PLZL,2023-05-25,9076651.0,sell,20.76,hold,0.15,hold,8778490.20186313,sell
PLZL,2023-05-26,9158241.0,buy,24.89,hold,0.17,hold,8838167.459005987,buy
PLZL,2023-05-29,9596323.0,buy,35.82,hold,0.2,hold,9024465.216737946,buy
PLZL,2023-05-30,9351848.0,sell,26.98,hold,0.16,hold,8917370.804221982,sell
PLZL,2023-05-31,9551391.0,buy,38.98,hold,0.13,hold,8936981.909873087,buy
PLZL,2023-06-01,9646314.0,buy,43.57,hold,0.15,hold,8937553.735174293,buy
PLZL,2023-06-02,9499585.0,sell,38.32,hold,0.08,hold,8866906.438877996,sell
PLZL,2023-06-05,9162952.0,sell,34.89,hold,0.05,hold,8770577.611185689,sell
PLZL,2023-06-06,10057476.0,buy,26.8,hold,0.17,hold,9392013.755416458,buy
PLZL,2023-06-07,10271352.0,buy,31.92,hold,0.12,hold,9389704.07939054,sell
PLZL,2023-06-08,10368285.0,buy,34.82,hold,0.19,hold,9447984.668175587,buy
PLZL,2023-06-09,10309636.0,sell,37.44,hold,0.18,hold,9446607.931086386,sell
PLZL,2023-06-13,10467274.0,buy,43.39,hold,0.2,hold,9515968.651086386,buy
PLZL,2023-06-14,10579162.0,buy,43.51,hold,0.2,hold,9529131.945204033,buy
PLZL,2023-06-15,10697599.0,buy,46.62,hold,0.21,hold,9597322.945204033,buy
PLZL,2023-06-16,10937495.0,buy,49.24,hold,0.25,hold,9771154.642278044,buy
PLZL,2023-06-19,10784083.0,sell,44.4,hold,0.22,hold,9760614.886552854,sell
PLZL,2023-06-20,11154325.0,buy,54.58,hold,0.29,hold,10006488.30312744,buy
PLZL,2023-06-21,11518072.0,buy,57.09,hold,0.32,hold,10218348.750932317,buy
PLZL,2023-06-22,11062927.0,sell,61.58,hold,0.22,hold,9867482.254975444,sell
PLZL,2023-06-23,10748019.0,sell,58.76,hold,0.18,hold,9720197.889719319,sell
PLZL,2023-06-26,10420855.0,sell,58.64,hold,0.16,hold,9704226.86605068,sell
PLZL,2023-06-27,10596719.0,buy,76.62,hold,0.15,hold,9781290.86605068,buy
PLZL,2023-06-28,10494754.0,sell,75.84,hold,0.18,hold,9813314.555838734,buy
PLZL,2023-06-29,10410239.0,sell,76.04,hold,0.17,hold,9775484.03202921,sell
PLZL,2023-06-30,10490813.0,buy,73.6,hold,0.17,hold,9775724.551432194,buy
