symbol,name,source,currency,date,open_price,high_price,low_price,close_price,volume,created_at
^SPX,S&P 500,unknown,USD,2020-03-25,2457.77,2571.42,2407.53,2475.56,8300010000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-03-26,2501.29,2637.01,2500.72,2630.07,7766990000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-03-27,2555.87,2615.91,2520.02,2541.47,6201670000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-03-30,2558.98,2631.8,2545.28,2626.65,5751120000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-03-31,2614.69,2641.39,2571.15,2584.59,6576210000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-01,2498.08,2522.75,2447.49,2470.5,5964000000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-02,2458.54,2533.22,2455.79,2526.9,6464190000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-03,2514.92,2538.18,2459.96,2488.65,6096970000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-06,2578.28,2676.85,2574.57,2663.68,6403840000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-07,2738.65,2756.89,2657.67,2659.41,7050410000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-08,2685.0,2760.75,2663.3,2749.98,5875710000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-09,2776.99,2818.57,2762.36,2789.82,7899550000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-13,2782.46,2782.46,2721.17,2761.63,5319530000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-14,2805.1,2851.85,2805.1,2846.06,5615730000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-15,2795.64,2801.88,2761.54,2783.36,5208000000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-16,2799.34,2806.51,2764.32,2799.55,5228810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-17,2842.43,2879.22,2830.88,2874.56,5804810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-20,2845.62,2868.98,2820.43,2823.16,5228630000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-21,2784.81,2785.54,2727.1,2736.56,5121010000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-22,2787.89,2815.1,2775.95,2799.31,5084920000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-23,2810.42,2844.9,2794.26,2797.8,5773530000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-24,2812.64,2842.71,2791.76,2836.74,5382810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-27,2854.65,2887.72,2852.89,2878.48,5203930000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-28,2909.96,2921.15,2860.71,2863.39,5691160000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-29,2918.46,2954.86,2912.16,2939.51,6645640000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-04-30,2930.91,2930.91,2892.47,2912.43,6544980000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-01,2869.09,2869.09,2821.61,2830.71,4759810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-04,2815.01,2844.24,2797.85,2842.74,4735930000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-05,2868.88,2898.23,2863.55,2868.44,5140290000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-06,2883.14,2891.11,2847.65,2848.42,4892570000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-07,2878.26,2901.92,2876.48,2881.19,5178790000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-08,2908.83,2932.16,2902.88,2929.8,4876030000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-11,2915.46,2944.25,2903.44,2930.19,4819730000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-12,2939.5,2945.82,2869.59,2870.12,5119630000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-13,2865.86,2874.14,2793.15,2820.0,6151650000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-14,2794.54,2852.8,2766.64,2852.5,5651130000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-15,2829.95,2865.01,2816.78,2863.7,5507700000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-18,2913.86,2968.09,2913.86,2953.91,6373670000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-19,2948.59,2964.21,2922.35,2922.94,4984330000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-20,2953.63,2980.29,2953.63,2971.61,5005380000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-21,2969.95,2978.5,2938.57,2948.51,4976620000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-22,2948.05,2956.76,2933.59,2955.45,3970860000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-26,3004.08,3021.72,2988.17,2991.77,5848500000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-27,3015.65,3036.25,2969.75,3036.13,6398000000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-28,3046.61,3068.67,3023.4,3029.73,5447020000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-05-29,3025.17,3049.17,2998.61,3044.31,7297550000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-01,3038.78,3062.18,3031.54,3055.73,4684170000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-02,3064.78,3081.07,3051.64,3080.82,5197150000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-03,3098.9,3130.94,3098.9,3122.87,6005560000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-04,3111.56,3128.91,3090.41,3112.35,6451290000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-05,3163.84,3211.72,3163.84,3193.93,8639300000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-08,3199.92,3233.13,3196.0,3232.39,8498300000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-09,3213.32,3222.71,3193.11,3207.18,6410930000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-10,3213.42,3223.27,3181.49,3190.14,6598870000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-11,3123.53,3123.53,2999.49,3002.1,7037320000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-12,3071.04,3088.42,2984.47,3041.31,5845330000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-15,2993.76,3079.76,2965.66,3066.59,5757480000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-16,3131.0,3153.45,3076.06,3124.74,5845810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-17,3136.13,3141.16,3108.03,3113.49,4560450000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-18,3101.64,3120.0,3093.51,3115.34,4448690000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-19,3140.29,3155.53,3083.11,3097.74,8346650000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-22,3094.42,3120.92,3079.39,3117.86,4686690000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-23,3138.7,3154.9,3127.12,3131.29,4711850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-24,3114.4,3115.01,3032.13,3050.33,5597680000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-25,3046.6,3086.25,3024.01,3083.76,4847690000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-26,3073.2,3073.73,3004.63,3009.05,8107850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-29,3018.59,3053.89,2999.74,3053.24,4473970000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-06-30,3050.2,3111.51,3047.83,3100.29,4705850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-01,3105.92,3128.44,3101.17,3115.86,4449230000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-02,3143.64,3165.81,3124.52,3130.01,4197720000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-06,3155.29,3182.59,3155.29,3179.72,4759160000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-07,3166.44,3184.15,3142.93,3145.32,4571330000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-08,3153.07,3171.8,3136.53,3169.94,4937310000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-09,3176.17,3179.78,3115.7,3152.05,4843650000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-10,3152.47,3186.82,3136.22,3185.04,4524190000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-13,3205.08,3235.32,3149.43,3155.22,4902440000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-14,3141.11,3200.95,3127.66,3197.52,4507140000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-15,3225.98,3238.28,3200.76,3226.56,4686830000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-16,3208.36,3220.39,3198.59,3215.57,3972860000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-17,3224.21,3233.52,3205.65,3224.73,4012850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-20,3224.29,3258.61,3215.16,3251.84,3979340000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-21,3268.52,3277.29,3247.77,3257.3,4556610000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-22,3254.86,3279.32,3253.1,3276.02,4267160000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-23,3271.64,3279.99,3222.66,3235.66,4296760000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-24,3218.58,3227.26,3200.05,3215.63,3689410000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-27,3219.84,3241.43,3214.25,3239.41,3970310000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-28,3234.27,3243.72,3216.17,3218.44,4053180000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-29,3227.22,3264.74,3227.22,3258.44,4478200000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-30,3231.76,3250.92,3204.13,3246.22,4264920000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-07-31,3270.45,3272.17,3220.26,3271.12,5007530000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-03,3288.26,3302.73,3284.53,3294.61,4438940000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-04,3289.92,3306.84,3286.37,3306.51,4414380000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-05,3317.37,3330.77,3317.37,3327.77,4535060000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-06,3323.17,3351.03,3318.14,3349.16,4278930000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-07,3340.05,3352.54,3328.72,3351.28,4110030000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-10,3356.04,3363.29,3335.44,3360.47,4327920000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-11,3370.34,3381.01,3326.44,3333.69,4880540000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-12,3355.46,3387.89,3355.46,3380.35,3772250000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-13,3372.95,3387.24,3363.35,3373.43,3438730000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-14,3368.66,3378.51,3361.64,3372.85,3200060000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-17,3380.86,3387.59,3379.22,3381.99,3460330000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-18,3387.04,3395.06,3370.15,3389.78,3669550000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-19,3392.51,3399.54,3369.66,3374.85,3679480000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-20,3360.48,3390.8,3354.69,3385.51,3431040000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-21,3386.01,3399.96,3379.31,3397.16,3505010000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-24,3418.09,3432.09,3413.13,3431.28,3743410000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-25,3435.95,3444.21,3425.84,3443.62,3627650000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-26,3449.97,3481.07,3444.15,3478.73,3780530000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-27,3485.14,3501.38,3468.35,3484.55,3955890000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-28,3494.69,3509.23,3484.32,3508.01,3868510000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-08-31,3509.73,3514.77,3493.25,3500.31,4348280000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-01,3507.44,3528.03,3494.6,3526.65,4101490000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-02,3543.76,3588.11,3535.23,3580.84,4295640000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-03,3564.74,3564.85,3427.41,3455.06,4911830000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-04,3453.6,3479.15,3349.63,3426.96,4438720000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-08,3371.88,3379.97,3329.27,3331.84,4694330000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-09,3369.82,3424.77,3366.84,3398.96,3932520000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-10,3412.56,3425.55,3329.25,3339.19,4208630000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-11,3352.7,3368.95,3310.47,3340.97,3710090000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-14,3363.56,3402.93,3363.56,3383.54,3839580000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-15,3407.73,3419.48,3389.25,3401.2,4057190000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-16,3411.23,3428.92,3384.45,3385.49,4718900000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-17,3346.86,3375.17,3328.82,3357.01,4379840000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-18,3357.38,3362.27,3292.4,3319.47,7076400000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-21,3285.57,3285.57,3229.1,3281.06,4836070000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-22,3295.75,3320.31,3270.95,3315.57,3974510000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-23,3320.11,3323.35,3232.57,3236.92,4378650000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-24,3226.14,3278.7,3209.45,3246.59,4601920000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-25,3236.66,3306.88,3228.44,3298.46,3803330000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-28,3333.9,3360.74,3332.91,3351.6,3950910000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-29,3350.92,3357.92,3327.54,3335.47,3661590000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-09-30,3341.21,3393.56,3340.47,3363.0,4738640000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-01,3385.87,3397.18,3361.39,3380.8,4076340000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-02,3338.94,3369.1,3323.69,3348.42,3975180000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-05,3367.27,3409.57,3367.27,3408.6,3692720000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-06,3408.74,3431.56,3354.54,3360.97,4453390000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-07,3384.56,3426.26,3384.56,3419.44,3814750000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-08,3434.28,3447.28,3428.15,3446.83,3867640000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-09,3459.67,3482.34,3458.07,3477.14,3944090000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-12,3500.02,3549.85,3499.61,3534.22,3435760000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-13,3534.01,3534.01,3500.86,3511.93,3611100000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-14,3515.47,3527.94,3480.55,3488.67,3858510000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-15,3453.72,3489.08,3440.89,3483.34,3724550000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-16,3493.5,3515.76,3480.45,3483.81,4688030000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-19,3493.66,3502.42,3419.93,3426.92,4091080000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-20,3439.38,3476.93,3435.65,3443.12,3917850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-21,3439.91,3464.86,3433.06,3435.56,4103960000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-22,3438.5,3460.53,3415.34,3453.49,4172060000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-23,3464.9,3466.46,3440.45,3465.39,3651600000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-26,3441.42,3441.42,3364.86,3400.97,4002210000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-27,3403.15,3409.51,3388.71,3390.68,3962400000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-28,3342.48,3342.48,3268.89,3271.03,5139970000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-29,3277.17,3341.05,3259.82,3310.11,4911860000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-10-30,3293.59,3304.93,3233.94,3269.96,4843930000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-02,3296.2,3330.14,3279.74,3310.24,4314690000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-03,3336.25,3389.49,3336.25,3369.16,4241380000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-04,3406.46,3486.25,3405.17,3443.44,4790400000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-05,3485.74,3529.05,3485.74,3510.45,4858150000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-06,3508.34,3521.58,3484.34,3509.44,4842460000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-09,3583.04,3645.99,3547.48,3550.5,8570510000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-10,3543.26,3557.22,3511.91,3545.53,6037470000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-11,3563.22,3581.16,3557.0,3572.66,4635560000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-12,3562.67,3569.02,3518.58,3537.01,4909660000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-13,3552.57,3593.66,3552.57,3585.15,4719580000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-16,3600.16,3628.51,3600.16,3626.91,5295510000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-17,3610.31,3623.11,3588.68,3609.53,4812180000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-18,3612.09,3619.09,3567.33,3567.79,5284810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-19,3559.41,3585.22,3543.84,3581.87,4363370000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-20,3579.31,3581.23,3556.85,3557.54,4236370000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-23,3566.82,3589.81,3552.77,3577.59,5057550000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-24,3594.52,3642.31,3594.52,3635.41,6280290000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-25,3635.5,3635.5,3617.76,3629.65,4910440000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-27,3638.55,3644.31,3629.33,3638.35,2778390000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-11-30,3634.18,3634.18,3594.39,3621.63,6308410000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-01,3645.87,3678.45,3645.87,3662.45,5418480000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-02,3653.78,3670.96,3644.84,3669.01,5041250000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-03,3668.28,3682.73,3657.17,3666.72,5065340000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-04,3670.94,3699.2,3670.94,3699.12,5099620000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-07,3694.73,3697.41,3678.88,3691.96,4804500000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-08,3683.05,3708.45,3678.83,3702.25,4584390000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-09,3705.98,3712.39,3660.54,3672.82,5232800000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-10,3659.13,3678.49,3645.18,3668.1,4658480000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-11,3656.08,3665.91,3633.4,3663.46,4375470000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-14,3675.27,3697.61,3645.84,3647.49,4623850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-15,3666.41,3695.29,3659.62,3694.62,4387080000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-16,3696.25,3711.27,3688.57,3701.17,4067040000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-17,3713.65,3725.12,3710.87,3722.48,4192810000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-18,3722.39,3726.7,3685.84,3709.41,7097100000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-21,3684.28,3702.9,3636.48,3694.92,4748580000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-22,3698.08,3698.26,3676.16,3687.26,4053310000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-23,3693.42,3711.24,3689.28,3690.01,3779160000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-24,3694.03,3703.82,3689.32,3703.06,1883780000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-28,3723.03,3740.51,3723.03,3735.36,3535460000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-29,3750.01,3756.12,3723.31,3727.04,3393290000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-30,3736.19,3744.63,3730.21,3732.04,3154850000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2020-12-31,3733.27,3760.2,3726.88,3756.07,3179040000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-04,3764.61,3769.99,3662.71,3700.65,5015000000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-05,3698.02,3737.83,3695.07,3726.86,4591020000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-06,3712.2,3783.04,3705.34,3748.14,6064110000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-07,3764.71,3811.55,3764.71,3803.79,5099160000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-08,3815.05,3826.69,3783.6,3824.68,4773040000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-11,3803.14,3817.86,3789.02,3799.61,4465430000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-12,3801.62,3810.78,3776.51,3801.19,4994950000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-13,3802.23,3820.96,3791.5,3809.84,4602510000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-14,3814.98,3823.6,3792.86,3795.54,5198480000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-15,3788.73,3788.73,3749.62,3768.25,5369820000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-19,3781.88,3804.53,3780.37,3798.91,5014440000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-20,3816.22,3859.75,3816.22,3851.85,4566190000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-21,3857.46,3861.45,3845.05,3853.07,4501760000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-22,3844.24,3852.31,3830.41,3841.47,5110890000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-25,3851.68,3859.23,3797.16,3855.36,7000840000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-26,3862.96,3870.9,3847.78,3849.62,6137500000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-27,3836.83,3836.83,3732.48,3750.77,9976520000.0,2025-08-15 01:18:52
^SPX,S&P 500,unknown,USD,2021-01-28,3755.75,3830.5,3755.75,3787.38,6992770000.0,2025-08-15 01:18:52
