symbol,date,rsi_6,rsi_6_signal,rsi_12,rsi_12_signal,rsi_24,rsi_24_signal,macd,macd_signal_line,macd_histogram,macd_signal,calculated_at
BTC-USD,2015-04-28,45.31,hold,45.01,hold,43.25,hold,-5.55,-6.34,0.79,hold,2025-08-15 01:18:52
BTC-USD,2015-04-29,45.16,hold,44.93,hold,43.21,hold,-5.36,-6.14,0.78,hold,2025-08-15 01:18:52
BTC-USD,2015-04-30,73.15,sell,61.67,hold,52.73,hold,-4.33,-5.78,1.45,hold,2025-08-15 01:18:52
BTC-USD,2015-05-01,57.1,hold,54.04,hold,49.21,hold,-3.8,-5.39,1.59,hold,2025-08-15 01:18:52
BTC-USD,2015-05-02,64.7,hold,58.31,hold,51.67,hold,-3.11,-4.93,1.82,hold,2025-08-15 01:18:52
BTC-USD,2015-05-03,76.02,sell,65.53,hold,56.08,hold,-2.1,-4.37,2.26,hold,2025-08-15 01:18:52
BTC-USD,2015-05-04,68.44,hold,62.38,hold,54.74,hold,-1.4,-3.77,2.37,hold,2025-08-15 01:18:52
BTC-USD,2015-05-05,52.56,hold,55.55,hold,51.83,hold,-1.06,-3.23,2.17,hold,2025-08-15 01:18:52
BTC-USD,2015-05-06,30.72,hold,43.3,hold,46.01,hold,-1.29,-2.84,1.55,hold,2025-08-15 01:18:52
BTC-USD,2015-05-07,59.08,hold,56.74,hold,52.86,hold,-0.85,-2.44,1.59,hold,2025-08-15 01:18:52
BTC-USD,2015-05-08,72.64,sell,65.17,hold,57.88,hold,0.02,-1.95,1.97,hold,2025-08-15 01:18:52
BTC-USD,2015-05-09,63.48,hold,60.81,hold,55.87,hold,0.55,-1.45,2.0,hold,2025-08-15 01:18:52
BTC-USD,2015-05-10,56.0,hold,57.38,hold,54.32,hold,0.83,-1.0,1.82,hold,2025-08-15 01:18:52
BTC-USD,2015-05-11,63.33,hold,60.57,hold,55.93,hold,1.18,-0.56,1.74,hold,2025-08-15 01:18:52
BTC-USD,2015-05-12,55.99,hold,57.7,hold,54.75,hold,1.37,-0.17,1.54,hold,2025-08-15 01:18:52
BTC-USD,2015-05-13,32.29,hold,46.06,hold,49.6,hold,1.12,0.09,1.03,hold,2025-08-15 01:18:52
BTC-USD,2015-05-14,36.67,hold,47.52,hold,50.19,hold,0.96,0.26,0.7,hold,2025-08-15 01:18:52
BTC-USD,2015-05-15,42.98,hold,49.49,hold,50.96,hold,0.87,0.38,0.49,hold,2025-08-15 01:18:52
BTC-USD,2015-05-16,33.07,hold,45.17,hold,49.19,hold,0.68,0.44,0.24,hold,2025-08-15 01:18:52
BTC-USD,2015-05-17,41.51,hold,47.59,hold,50.03,hold,0.57,0.47,0.1,hold,2025-08-15 01:18:52
BTC-USD,2015-05-18,20.76,buy,36.75,hold,45.39,hold,0.19,0.41,-0.22,sell,2025-08-15 01:18:52
BTC-USD,2015-05-19,16.94,buy,33.82,hold,43.96,hold,-0.21,0.29,-0.5,hold,2025-08-15 01:18:52
BTC-USD,2015-05-20,42.76,hold,43.2,hold,47.13,hold,-0.35,0.16,-0.51,hold,2025-08-15 01:18:52
BTC-USD,2015-05-21,55.23,hold,48.7,hold,49.13,hold,-0.35,0.06,-0.41,hold,2025-08-15 01:18:52
BTC-USD,2015-05-22,79.19,sell,64.17,hold,55.96,hold,0.05,0.05,-0.01,hold,2025-08-15 01:18:52
BTC-USD,2015-05-23,64.86,hold,58.06,hold,53.65,hold,0.24,0.09,0.15,buy,2025-08-15 01:18:52
BTC-USD,2015-05-24,74.11,sell,63.8,hold,56.41,hold,0.56,0.19,0.37,hold,2025-08-15 01:18:52
BTC-USD,2015-05-25,44.1,hold,49.13,hold,50.39,hold,0.5,0.25,0.25,hold,2025-08-15 01:18:52
BTC-USD,2015-05-26,44.15,hold,49.15,hold,50.4,hold,0.44,0.29,0.15,hold,2025-08-15 01:18:52
BTC-USD,2015-05-27,46.01,hold,49.85,hold,50.67,hold,0.4,0.31,0.09,hold,2025-08-15 01:18:52
BTC-USD,2015-05-28,47.83,hold,50.46,hold,50.89,hold,0.38,0.32,0.06,hold,2025-08-15 01:18:52
BTC-USD,2015-05-29,42.79,hold,48.73,hold,50.29,hold,0.34,0.33,0.01,hold,2025-08-15 01:18:52
BTC-USD,2015-05-30,15.42,buy,32.78,hold,43.55,hold,-0.0,0.26,-0.26,sell,2025-08-15 01:18:52
BTC-USD,2015-05-31,8.8,buy,24.73,buy,38.8,hold,-0.52,0.1,-0.63,hold,2025-08-15 01:18:52
BTC-USD,2015-06-01,3.69,buy,14.82,buy,30.48,hold,-1.5,-0.22,-1.28,hold,2025-08-15 01:18:52
BTC-USD,2015-06-02,27.15,buy,28.27,buy,36.36,hold,-2.02,-0.58,-1.44,hold,2025-08-15 01:18:52
BTC-USD,2015-06-03,27.75,buy,28.6,buy,36.5,hold,-2.4,-0.94,-1.46,hold,2025-08-15 01:18:52
BTC-USD,2015-06-04,22.11,buy,25.58,buy,34.64,hold,-2.79,-1.31,-1.48,hold,2025-08-15 01:18:52
BTC-USD,2015-06-05,30.16,hold,29.16,buy,36.08,hold,-3.02,-1.65,-1.37,hold,2025-08-15 01:18:52
BTC-USD,2015-06-06,39.47,hold,33.2,hold,37.66,hold,-3.11,-1.95,-1.16,hold,2025-08-15 01:18:52
BTC-USD,2015-06-07,22.35,buy,26.01,buy,33.92,hold,-3.36,-2.23,-1.13,hold,2025-08-15 01:18:52
BTC-USD,2015-06-08,65.39,hold,51.47,hold,45.88,hold,-3.08,-2.4,-0.68,hold,2025-08-15 01:18:52
BTC-USD,2015-06-09,67.87,hold,53.36,hold,46.92,hold,-2.77,-2.47,-0.3,hold,2025-08-15 01:18:52
BTC-USD,2015-06-10,65.01,hold,52.3,hold,46.49,hold,-2.52,-2.48,-0.04,hold,2025-08-15 01:18:52
BTC-USD,2015-06-11,71.26,sell,56.08,hold,48.37,hold,-2.22,-2.43,0.21,buy,2025-08-15 01:18:52
BTC-USD,2015-06-12,73.31,sell,57.31,hold,48.97,hold,-1.94,-2.33,0.39,hold,2025-08-15 01:18:52
BTC-USD,2015-06-13,85.74,sell,66.87,hold,54.02,hold,-1.51,-2.17,0.66,hold,2025-08-15 01:18:52
BTC-USD,2015-06-14,89.1,sell,70.55,sell,56.24,hold,-1.06,-1.95,0.89,hold,2025-08-15 01:18:52
BTC-USD,2015-06-15,94.4,sell,78.61,sell,61.97,hold,-0.43,-1.64,1.21,hold,2025-08-15 01:18:52
BTC-USD,2015-06-16,98.57,sell,91.04,sell,76.4,sell,1.18,-1.08,2.26,hold,2025-08-15 01:18:52
BTC-USD,2015-06-17,88.06,sell,84.41,sell,72.96,sell,2.31,-0.4,2.71,hold,2025-08-15 01:18:52
BTC-USD,2015-06-18,85.85,sell,83.17,sell,72.35,sell,3.14,0.31,2.83,hold,2025-08-15 01:18:52
BTC-USD,2015-06-19,55.15,hold,65.28,hold,63.22,hold,3.41,0.93,2.48,hold,2025-08-15 01:18:52
BTC-USD,2015-06-20,58.04,hold,66.45,hold,63.91,hold,3.63,1.47,2.16,hold,2025-08-15 01:18:52
BTC-USD,2015-06-21,48.82,hold,61.32,hold,61.32,hold,3.65,1.9,1.75,hold,2025-08-15 01:18:52
BTC-USD,2015-06-22,66.64,hold,68.28,hold,65.01,hold,3.88,2.3,1.58,hold,2025-08-15 01:18:52
BTC-USD,2015-06-23,46.56,hold,57.48,hold,59.55,hold,3.79,2.6,1.2,hold,2025-08-15 01:18:52
BTC-USD,2015-06-24,29.25,buy,45.53,hold,52.78,hold,3.38,2.75,0.63,hold,2025-08-15 01:18:52
BTC-USD,2015-06-25,46.17,hold,52.57,hold,56.06,hold,3.2,2.84,0.36,hold,2025-08-15 01:18:52
BTC-USD,2015-06-26,51.8,hold,54.96,hold,57.18,hold,3.09,2.89,0.2,hold,2025-08-15 01:18:52
BTC-USD,2015-06-27,79.57,sell,71.03,sell,65.99,hold,3.56,3.03,0.53,hold,2025-08-15 01:18:52
BTC-USD,2015-06-28,65.45,hold,63.83,hold,62.27,hold,3.73,3.17,0.56,hold,2025-08-15 01:18:52
BTC-USD,2015-06-29,82.82,sell,75.69,sell,69.8,hold,4.46,3.42,1.03,hold,2025-08-15 01:18:52
BTC-USD,2015-06-30,88.74,sell,81.14,sell,74.01,sell,5.46,3.83,1.63,hold,2025-08-15 01:18:52
BTC-USD,2015-07-01,65.38,hold,67.82,hold,66.54,hold,5.82,4.23,1.59,hold,2025-08-15 01:18:52
BTC-USD,2015-07-02,51.66,hold,59.5,hold,61.67,hold,5.79,4.54,1.25,hold,2025-08-15 01:18:52
BTC-USD,2015-07-03,55.43,hold,61.13,hold,62.53,hold,5.77,4.79,0.98,hold,2025-08-15 01:18:52
BTC-USD,2015-07-04,71.02,sell,68.48,hold,66.54,hold,6.05,5.04,1.01,hold,2025-08-15 01:18:52
BTC-USD,2015-07-05,86.75,sell,79.55,sell,73.91,sell,7.08,5.45,1.63,hold,2025-08-15 01:18:52
BTC-USD,2015-07-06,72.37,sell,71.76,sell,69.56,hold,7.58,5.88,1.71,hold,2025-08-15 01:18:52
BTC-USD,2015-07-07,58.97,hold,64.46,hold,65.45,hold,7.66,6.23,1.43,hold,2025-08-15 01:18:52
BTC-USD,2015-07-08,71.11,sell,70.26,sell,68.71,hold,8.0,6.59,1.41,hold,2025-08-15 01:18:52
BTC-USD,2015-07-09,62.33,hold,65.93,hold,66.4,hold,8.05,6.88,1.17,hold,2025-08-15 01:18:52
BTC-USD,2015-07-10,86.25,sell,80.33,sell,75.43,sell,9.25,7.35,1.89,hold,2025-08-15 01:18:52
BTC-USD,2015-07-11,90.62,sell,84.42,sell,78.7,sell,10.73,8.03,2.71,hold,2025-08-15 01:18:52
BTC-USD,2015-07-12,95.22,sell,89.82,sell,83.77,sell,13.19,9.06,4.13,hold,2025-08-15 01:18:52
BTC-USD,2015-07-13,55.13,hold,62.64,hold,65.75,hold,13.47,9.94,3.53,hold,2025-08-15 01:18:52
BTC-USD,2015-07-14,48.19,hold,57.61,hold,62.2,hold,13.17,10.59,2.58,hold,2025-08-15 01:18:52
BTC-USD,2015-07-15,45.35,hold,55.73,hold,60.93,hold,12.65,11.0,1.65,hold,2025-08-15 01:18:52
BTC-USD,2015-07-16,32.6,hold,47.12,hold,55.12,hold,11.48,11.1,0.39,hold,2025-08-15 01:18:52
BTC-USD,2015-07-17,37.03,hold,48.79,hold,55.94,hold,10.55,10.99,-0.44,sell,2025-08-15 01:18:52
BTC-USD,2015-07-18,28.4,buy,43.43,hold,52.51,hold,9.33,10.66,-1.33,hold,2025-08-15 01:18:52
BTC-USD,2015-07-19,26.01,buy,41.89,hold,51.54,hold,8.17,10.16,-1.99,hold,2025-08-15 01:18:52
BTC-USD,2015-07-20,50.39,hold,50.5,hold,55.28,hold,7.59,9.64,-2.05,hold,2025-08-15 01:18:52
BTC-USD,2015-07-21,39.66,hold,45.8,hold,52.69,hold,6.8,9.08,-2.27,hold,2025-08-15 01:18:52
BTC-USD,2015-07-22,46.67,hold,48.31,hold,53.73,hold,6.22,8.5,-2.29,hold,2025-08-15 01:18:52
BTC-USD,2015-07-23,41.03,hold,46.17,hold,52.67,hold,5.59,7.92,-2.33,hold,2025-08-15 01:18:52
BTC-USD,2015-07-24,78.66,sell,65.14,hold,61.32,hold,6.02,7.54,-1.52,hold,2025-08-15 01:18:52
BTC-USD,2015-07-25,79.3,sell,65.63,hold,61.59,hold,6.32,7.3,-0.98,hold,2025-08-15 01:18:52
BTC-USD,2015-07-26,85.17,sell,70.33,sell,64.1,hold,6.79,7.2,-0.4,hold,2025-08-15 01:18:52
BTC-USD,2015-07-27,86.43,sell,71.42,sell,64.69,hold,7.17,7.19,-0.02,hold,2025-08-15 01:18:52
BTC-USD,2015-07-28,87.69,sell,72.44,sell,65.22,hold,7.44,7.24,0.2,buy,2025-08-15 01:18:52
BTC-USD,2015-07-29,49.19,hold,57.76,hold,59.36,hold,7.19,7.23,-0.04,sell,2025-08-15 01:18:52
BTC-USD,2015-07-30,39.75,hold,52.87,hold,57.21,hold,6.75,7.13,-0.38,hold,2025-08-15 01:18:52
BTC-USD,2015-07-31,27.57,buy,45.4,hold,53.72,hold,6.09,6.93,-0.83,hold,2025-08-15 01:18:52
BTC-USD,2015-08-01,19.34,buy,38.95,hold,50.4,hold,5.26,6.59,-1.33,hold,2025-08-15 01:18:52
BTC-USD,2015-08-02,29.17,buy,42.17,hold,51.48,hold,4.64,6.2,-1.57,hold,2025-08-15 01:18:52
BTC-USD,2015-08-03,23.65,buy,38.85,hold,49.86,hold,3.98,5.76,-1.78,hold,2025-08-15 01:18:52
BTC-USD,2015-08-04,56.7,hold,51.77,hold,54.35,hold,3.74,5.35,-1.62,hold,2025-08-15 01:18:52
BTC-USD,2015-08-05,37.63,hold,42.83,hold,50.26,hold,3.24,4.93,-1.69,hold,2025-08-15 01:18:52
BTC-USD,2015-08-06,25.66,buy,35.63,hold,46.5,hold,2.55,4.45,-1.91,hold,2025-08-15 01:18:52
BTC-USD,2015-08-07,34.55,hold,39.31,hold,47.79,hold,2.06,3.98,-1.92,hold,2025-08-15 01:18:52
BTC-USD,2015-08-08,8.45,buy,17.5,buy,32.17,hold,0.17,3.21,-3.04,hold,2025-08-15 01:18:52
BTC-USD,2015-08-09,25.72,buy,27.89,buy,37.08,hold,-0.99,2.37,-3.36,hold,2025-08-15 01:18:52
BTC-USD,2015-08-10,24.74,buy,27.28,buy,36.65,hold,-1.93,1.51,-3.44,hold,2025-08-15 01:18:52
BTC-USD,2015-08-11,50.32,hold,41.79,hold,43.56,hold,-2.18,0.78,-2.95,hold,2025-08-15 01:18:52
BTC-USD,2015-08-12,38.05,hold,36.03,hold,40.32,hold,-2.66,0.09,-2.75,hold,2025-08-15 01:18:52
BTC-USD,2015-08-13,31.83,hold,32.96,hold,38.54,hold,-3.2,-0.57,-2.63,hold,2025-08-15 01:18:52
BTC-USD,2015-08-14,41.21,hold,37.36,hold,40.53,hold,-3.45,-1.15,-2.31,hold,2025-08-15 01:18:52
BTC-USD,2015-08-15,27.52,buy,31.13,hold,37.15,hold,-3.94,-1.71,-2.24,hold,2025-08-15 01:18:52
BTC-USD,2015-08-16,20.5,buy,27.18,buy,34.82,hold,-4.52,-2.27,-2.26,hold,2025-08-15 01:18:52
BTC-USD,2015-08-17,19.3,buy,26.49,buy,34.41,hold,-4.97,-2.81,-2.16,hold,2025-08-15 01:18:52
BTC-USD,2015-08-18,2.34,buy,7.24,buy,16.18,buy,-9.01,-4.05,-4.96,hold,2025-08-15 01:18:52
BTC-USD,2015-08-19,30.71,hold,27.86,buy,29.66,buy,-10.82,-5.4,-5.42,hold,2025-08-15 01:18:52
BTC-USD,2015-08-20,43.47,hold,37.04,hold,35.88,hold,-11.42,-6.61,-4.82,hold,2025-08-15 01:18:52
BTC-USD,2015-08-21,40.15,hold,35.33,hold,34.81,hold,-11.99,-7.68,-4.31,hold,2025-08-15 01:18:52
BTC-USD,2015-08-22,37.04,hold,33.89,hold,33.94,hold,-12.47,-8.64,-3.83,hold,2025-08-15 01:18:52
BTC-USD,2015-08-23,33.36,hold,32.3,hold,33.03,hold,-12.88,-9.49,-3.39,hold,2025-08-15 01:18:52
BTC-USD,2015-08-24,15.83,buy,22.4,buy,26.81,buy,-14.47,-10.49,-3.98,hold,2025-08-15 01:18:52
BTC-USD,2015-08-25,42.45,hold,36.79,hold,35.16,hold,-14.66,-11.32,-3.34,hold,2025-08-15 01:18:52
BTC-USD,2015-08-26,50.74,hold,41.65,hold,38.07,hold,-14.31,-11.92,-2.39,hold,2025-08-15 01:18:52
BTC-USD,2015-08-27,48.29,hold,40.72,hold,37.61,hold,-13.95,-12.32,-1.63,hold,2025-08-15 01:18:52
BTC-USD,2015-08-28,63.63,hold,49.11,hold,42.36,hold,-12.98,-12.46,-0.53,hold,2025-08-15 01:18:52
BTC-USD,2015-08-29,57.78,hold,47.18,hold,41.52,hold,-12.21,-12.41,0.2,buy,2025-08-15 01:18:52
BTC-USD,2015-08-30,53.44,hold,45.84,hold,40.97,hold,-11.54,-12.23,0.69,hold,2025-08-15 01:18:52
BTC-USD,2015-08-31,58.93,hold,48.06,hold,42.04,hold,-10.79,-11.94,1.16,hold,2025-08-15 01:18:52
BTC-USD,2015-09-01,47.27,hold,44.82,hold,40.83,hold,-10.22,-11.6,1.38,hold,2025-08-15 01:18:52
BTC-USD,2015-09-02,54.8,hold,47.34,hold,41.92,hold,-9.57,-11.19,1.62,hold,2025-08-15 01:18:52
BTC-USD,2015-09-03,40.27,hold,43.14,hold,40.46,hold,-9.12,-10.78,1.66,hold,2025-08-15 01:18:52
BTC-USD,2015-09-04,61.47,hold,50.79,hold,43.62,hold,-8.42,-10.31,1.89,hold,2025-08-15 01:18:52
BTC-USD,2015-09-05,78.02,sell,60.35,hold,48.15,hold,-7.39,-9.73,2.33,hold,2025-08-15 01:18:52
BTC-USD,2015-09-06,86.39,sell,67.88,hold,52.4,hold,-6.12,-9.01,2.88,hold,2025-08-15 01:18:52
BTC-USD,2015-09-07,86.4,sell,67.89,hold,52.41,hold,-5.06,-8.22,3.16,hold,2025-08-15 01:18:52
BTC-USD,2015-09-08,91.4,sell,73.39,sell,55.75,hold,-3.86,-7.34,3.48,hold,2025-08-15 01:18:52
BTC-USD,2015-09-09,52.39,hold,56.76,hold,50.21,hold,-3.32,-6.54,3.22,hold,2025-08-15 01:18:52
BTC-USD,2015-09-10,53.96,hold,57.41,hold,50.51,hold,-2.83,-5.8,2.97,hold,2025-08-15 01:18:52
BTC-USD,2015-09-11,62.94,hold,61.05,hold,52.18,hold,-2.28,-5.09,2.81,hold,2025-08-15 01:18:52
BTC-USD,2015-09-12,34.63,hold,46.88,hold,47.01,hold,-2.22,-4.52,2.3,hold,2025-08-15 01:18:52
BTC-USD,2015-09-13,21.52,buy,37.06,hold,42.58,hold,-2.52,-4.12,1.6,hold,2025-08-15 01:18:52
BTC-USD,2015-09-14,22.67,buy,37.49,hold,42.75,hold,-2.71,-3.84,1.12,hold,2025-08-15 01:18:52
BTC-USD,2015-09-15,21.54,buy,36.72,hold,42.41,hold,-2.86,-3.64,0.78,hold,2025-08-15 01:18:52
BTC-USD,2015-09-16,17.23,buy,33.8,hold,41.14,hold,-3.05,-3.52,0.48,hold,2025-08-15 01:18:52
BTC-USD,2015-09-17,29.01,buy,37.29,hold,42.25,hold,-3.1,-3.44,0.34,hold,2025-08-15 01:18:52
BTC-USD,2015-09-18,62.18,hold,50.82,hold,47.04,hold,-2.85,-3.32,0.47,hold,2025-08-15 01:18:52
BTC-USD,2015-09-19,47.6,hold,45.4,hold,45.13,hold,-2.74,-3.2,0.47,hold,2025-08-15 01:18:52
BTC-USD,2015-09-20,44.81,hold,44.34,hold,44.76,hold,-2.64,-3.09,0.45,hold,2025-08-15 01:18:52
BTC-USD,2015-09-21,20.32,buy,31.56,hold,39.54,hold,-2.87,-3.05,0.18,hold,2025-08-15 01:18:52
BTC-USD,2015-09-22,51.86,hold,47.01,hold,45.46,hold,-2.73,-2.98,0.25,hold,2025-08-15 01:18:52
BTC-USD,2015-09-23,49.27,hold,45.85,hold,45.01,hold,-2.62,-2.91,0.29,hold,2025-08-15 01:18:52
BTC-USD,2015-09-24,73.1,sell,60.46,hold,51.66,hold,-2.16,-2.76,0.6,hold,2025-08-15 01:18:52
BTC-USD,2015-09-25,75.44,sell,62.21,hold,52.56,hold,-1.73,-2.56,0.82,hold,2025-08-15 01:18:52
BTC-USD,2015-09-26,65.08,hold,58.24,hold,51.2,hold,-1.44,-2.33,0.89,hold,2025-08-15 01:18:52
BTC-USD,2015-09-27,47.21,hold,50.7,hold,48.52,hold,-1.32,-2.13,0.81,hold,2025-08-15 01:18:52
BTC-USD,2015-09-28,79.3,sell,69.51,hold,58.14,hold,-0.7,-1.84,1.14,hold,2025-08-15 01:18:52
BTC-USD,2015-09-29,59.75,hold,59.24,hold,53.93,hold,-0.4,-1.55,1.15,hold,2025-08-15 01:18:52
BTC-USD,2015-09-30,54.91,hold,56.71,hold,52.87,hold,-0.21,-1.29,1.07,hold,2025-08-15 01:18:52
BTC-USD,2015-10-01,64.48,hold,61.34,hold,55.15,hold,0.05,-1.02,1.07,hold,2025-08-15 01:18:52
BTC-USD,2015-10-02,61.34,hold,60.04,hold,54.65,hold,0.24,-0.77,1.01,hold,2025-08-15 01:18:52
BTC-USD,2015-10-03,72.03,sell,64.98,hold,57.01,hold,0.5,-0.51,1.01,hold,2025-08-15 01:18:52
BTC-USD,2015-10-04,63.92,hold,62.01,hold,55.97,hold,0.66,-0.28,0.94,hold,2025-08-15 01:18:52
BTC-USD,2015-10-05,78.91,sell,69.45,hold,59.57,hold,0.95,-0.03,0.98,hold,2025-08-15 01:18:52
BTC-USD,2015-10-06,91.74,sell,81.13,sell,67.33,hold,1.62,0.3,1.32,hold,2025-08-15 01:18:52
BTC-USD,2015-10-07,62.66,hold,65.11,hold,60.46,hold,1.87,0.61,1.26,hold,2025-08-15 01:18:52
BTC-USD,2015-10-08,57.2,hold,62.0,hold,59.05,hold,2.0,0.89,1.11,hold,2025-08-15 01:18:52
BTC-USD,2015-10-09,67.04,hold,66.61,hold,61.44,hold,2.21,1.15,1.05,hold,2025-08-15 01:18:52
BTC-USD,2015-10-10,72.52,sell,69.34,hold,62.9,hold,2.43,1.41,1.02,hold,2025-08-15 01:18:52
BTC-USD,2015-10-11,81.52,sell,74.49,sell,65.84,hold,2.74,1.67,1.06,hold,2025-08-15 01:18:52
BTC-USD,2015-10-12,59.13,hold,64.0,hold,61.47,hold,2.81,1.9,0.91,hold,2025-08-15 01:18:52
BTC-USD,2015-10-13,78.79,sell,74.31,sell,67.18,hold,3.17,2.16,1.02,hold,2025-08-15 01:18:52
BTC-USD,2015-10-14,84.83,sell,78.59,sell,70.03,sell,3.62,2.45,1.17,hold,2025-08-15 01:18:52
BTC-USD,2015-10-15,88.96,sell,81.93,sell,72.47,sell,4.11,2.78,1.33,hold,2025-08-15 01:18:52
BTC-USD,2015-10-16,95.4,sell,89.22,sell,79.22,sell,5.13,3.25,1.88,hold,2025-08-15 01:18:52
BTC-USD,2015-10-17,97.36,sell,92.48,sell,83.27,sell,6.49,3.9,2.59,hold,2025-08-15 01:18:52
BTC-USD,2015-10-18,57.59,hold,65.41,hold,66.86,hold,6.77,4.47,2.29,hold,2025-08-15 01:18:52
BTC-USD,2015-10-19,61.93,hold,67.65,hold,68.22,hold,7.05,4.99,2.06,hold,2025-08-15 01:18:52
BTC-USD,2015-10-20,74.3,sell,74.24,sell,72.35,sell,7.67,5.52,2.15,hold,2025-08-15 01:18:52
BTC-USD,2015-10-21,59.88,hold,65.84,hold,67.31,hold,7.81,5.98,1.83,hold,2025-08-15 01:18:52
BTC-USD,2015-10-22,75.83,sell,74.22,sell,72.39,sell,8.46,6.48,1.98,hold,2025-08-15 01:18:52
BTC-USD,2015-10-23,79.48,sell,76.4,sell,73.8,sell,9.06,6.99,2.07,hold,2025-08-15 01:18:52
BTC-USD,2015-10-24,85.75,sell,80.47,sell,76.52,sell,9.84,7.56,2.28,hold,2025-08-15 01:18:52
BTC-USD,2015-10-25,87.8,sell,81.92,sell,77.52,sell,10.5,8.15,2.35,hold,2025-08-15 01:18:52
BTC-USD,2015-10-26,89.5,sell,83.11,sell,78.32,sell,11.03,8.73,2.3,hold,2025-08-15 01:18:52
BTC-USD,2015-10-27,94.79,sell,87.98,sell,81.97,sell,12.0,9.38,2.62,hold,2025-08-15 01:18:52
BTC-USD,2015-10-28,97.26,sell,91.63,sell,85.39,sell,13.48,10.2,3.28,hold,2025-08-15 01:18:52
BTC-USD,2015-10-29,98.25,sell,93.59,sell,87.57,sell,15.23,11.21,4.02,hold,2025-08-15 01:18:52
BTC-USD,2015-10-30,99.02,sell,95.5,sell,90.05,sell,17.55,12.47,5.07,hold,2025-08-15 01:18:52
BTC-USD,2015-10-31,61.96,hold,71.04,sell,74.3,sell,18.07,13.59,4.47,hold,2025-08-15 01:18:52
BTC-USD,2015-11-01,73.33,sell,76.76,sell,77.74,sell,19.16,14.71,4.46,hold,2025-08-15 01:18:52
BTC-USD,2015-11-02,88.54,sell,86.65,sell,84.78,sell,22.66,16.3,6.36,hold,2025-08-15 01:18:52
BTC-USD,2015-11-03,94.1,sell,91.63,sell,89.17,sell,28.5,18.74,9.77,hold,2025-08-15 01:18:52
BTC-USD,2015-11-04,94.79,sell,92.28,sell,89.79,sell,33.41,21.67,11.74,hold,2025-08-15 01:18:52
BTC-USD,2015-11-05,63.1,hold,71.74,sell,75.33,sell,34.86,24.31,10.55,hold,2025-08-15 01:18:52
BTC-USD,2015-11-06,51.7,hold,63.82,hold,69.59,hold,34.65,26.38,8.28,hold,2025-08-15 01:18:52
BTC-USD,2015-11-07,61.54,hold,68.04,hold,71.94,sell,35.05,28.11,6.94,hold,2025-08-15 01:18:52
BTC-USD,2015-11-08,46.93,hold,59.15,hold,65.9,hold,33.92,29.28,4.65,hold,2025-08-15 01:18:52
BTC-USD,2015-11-09,54.82,hold,62.21,hold,67.46,hold,33.2,30.06,3.14,hold,2025-08-15 01:18:52
BTC-USD,2015-11-10,23.71,buy,39.9,hold,51.35,hold,28.79,29.81,-1.02,sell,2025-08-15 01:18:52
BTC-USD,2015-11-11,16.12,buy,31.9,hold,44.51,hold,22.95,28.44,-5.48,hold,2025-08-15 01:18:52
BTC-USD,2015-11-12,42.99,hold,45.49,hold,51.84,hold,20.28,26.8,-6.53,hold,2025-08-15 01:18:52
BTC-USD,2015-11-13,42.01,hold,44.95,hold,51.46,hold,17.84,25.01,-7.17,hold,2025-08-15 01:18:52
BTC-USD,2015-11-14,38.64,hold,43.25,hold,50.35,hold,15.42,23.09,-7.67,hold,2025-08-15 01:18:52
BTC-USD,2015-11-15,28.17,buy,37.69,hold,46.73,hold,12.33,20.94,-8.61,hold,2025-08-15 01:18:52
BTC-USD,2015-11-16,45.39,hold,44.67,hold,49.98,hold,10.61,18.87,-8.26,hold,2025-08-15 01:18:52
BTC-USD,2015-11-17,52.0,hold,47.53,hold,51.31,hold,9.49,17.0,-7.5,hold,2025-08-15 01:18:52
BTC-USD,2015-11-18,51.0,hold,47.19,hold,51.14,hold,8.47,15.29,-6.82,hold,2025-08-15 01:18:52
BTC-USD,2015-11-19,35.12,hold,41.44,hold,48.21,hold,6.9,13.61,-6.72,hold,2025-08-15 01:18:52
BTC-USD,2015-11-20,28.95,buy,38.71,hold,46.79,hold,5.26,11.94,-6.69,hold,2025-08-15 01:18:52
BTC-USD,2015-11-21,45.02,hold,43.9,hold,48.74,hold,4.3,10.41,-6.11,hold,2025-08-15 01:18:52
BTC-USD,2015-11-22,39.0,hold,41.86,hold,47.81,hold,3.32,8.99,-5.68,hold,2025-08-15 01:18:52
BTC-USD,2015-11-23,34.92,hold,40.47,hold,47.2,hold,2.39,7.67,-5.29,hold,2025-08-15 01:18:52
BTC-USD,2015-11-24,26.98,buy,37.51,hold,45.92,hold,1.39,6.42,-5.03,hold,2025-08-15 01:18:52
BTC-USD,2015-11-25,60.87,hold,49.39,hold,49.94,hold,1.25,5.38,-4.14,hold,2025-08-15 01:18:52
BTC-USD,2015-11-26,86.73,sell,69.77,hold,59.71,hold,3.07,4.92,-1.85,hold,2025-08-15 01:18:52
BTC-USD,2015-11-27,88.97,sell,72.62,sell,61.5,hold,4.89,4.92,-0.02,hold,2025-08-15 01:18:52
BTC-USD,2015-11-28,86.45,sell,71.64,sell,61.13,hold,6.21,5.17,1.04,buy,2025-08-15 01:18:52
BTC-USD,2015-11-29,92.61,sell,78.79,sell,65.76,hold,8.29,5.8,2.49,hold,2025-08-15 01:18:52
BTC-USD,2015-11-30,94.21,sell,81.22,sell,67.58,hold,10.3,6.7,3.6,hold,2025-08-15 01:18:52
