date,symbol,sector,action,price,shares,notional,position_shares_after,position_value_after,cash_after,total_equity_after,rsi_6,rsi_6_signal,rsi_12,rsi_12_signal,rsi_24,rsi_24_signal
2025-07-30,KRSB,Electric Power,sell,19.0,1000.0,18997.58,98987.42,1880760.89,228403.5,2109164.39,78.79,sell,78.18,sell,68.81,hold
2025-07-30,T,Finance,buy,3142.2,3.0,9156.11,386.48,1214397.94,36624.43,1251022.37,9.67,buy,26.3,buy,38.7,hold
2025-07-31,KRSB,Electric Power,sell,19.56,990.0,19361.94,97997.54,1916831.9,247765.44,2164597.34,88.52,sell,83.87,sell,73.22,sell
2025-07-31,MRKV,Electric Power,sell,0.11,217547.0,23930.12,21537112.15,2369082.34,751921.15,3121003.49,71.22,sell,70.44,sell,69.73,hold
2025-07-31,T,Finance,buy,3156.6,2.0,7324.89,388.8,1227288.14,29299.54,1256587.68,23.08,buy,31.23,hold,40.69,hold
2025-08-01,KRSB,Electric Power,sell,19.8,980.0,19403.51,97017.57,1920947.8,267168.96,2188116.75,91.0,sell,85.75,sell,74.87,sell
2025-08-01,MRKV,Electric Power,sell,0.12,215371.0,25844.53,21321741.03,2558608.92,777765.69,3336374.61,83.18,sell,78.22,sell,74.69,sell
2025-08-01,T,Finance,buy,3144.4,2.0,5859.91,390.66,1228404.68,23439.64,1251844.31,19.63,buy,29.27,buy,39.51,hold
2025-08-04,KRSB,Electric Power,sell,20.24,970.0,19636.36,96047.39,1943999.17,286805.31,2230804.48,94.21,sell,88.62,sell,77.63,sell
2025-08-04,MRKV,Electric Power,sell,0.12,213217.0,25586.09,21108523.62,2533022.83,803351.77,3336374.61,88.44,sell,82.48,sell,77.78,sell
2025-08-05,KRSB,Electric Power,sell,19.98,960.0,19190.27,95086.92,1899836.58,305995.58,2205832.16,72.75,sell,77.68,sell,72.52,sell
2025-08-05,MRKV,Electric Power,sell,0.13,211085.0,27441.08,20897438.39,2716666.99,830792.86,3547459.85,91.9,sell,85.71,sell,80.33,sell
2025-08-06,KRSB,Electric Power,sell,20.02,951.0,19036.4,94136.05,1884603.66,325031.98,2209635.64,74.03,sell,78.17,sell,72.82,sell
2025-08-06,MRKV,Electric Power,sell,0.12,208974.0,25076.93,20688464.0,2482615.68,855869.78,3338485.46,72.23,sell,75.09,sell,74.31,sell
2025-08-06,T,Finance,sell,3296.4,4.0,12877.86,386.76,1274907.79,36317.49,1311225.28,83.66,sell,66.56,hold,57.71,hold
2025-08-07,KRSB,Electric Power,sell,19.9,941.0,18733.07,93194.69,1854574.26,343765.05,2198339.31,61.87,hold,72.52,sell,70.32,sell
2025-08-07,MRKV,Electric Power,sell,0.13,206885.0,26895.0,20481579.36,2662605.32,882764.78,3545370.1,73.46,sell,75.64,sell,74.63,sell
2025-08-07,T,Finance,sell,3330.0,4.0,12879.03,382.89,1275023.82,49196.52,1324220.34,87.64,sell,71.16,sell,60.77,hold
2025-08-08,KRSB,Electric Power,sell,19.9,932.0,18545.74,92262.74,1836028.52,362310.8,2198339.31,61.87,hold,72.52,sell,70.32,sell
2025-08-08,MRKV,Electric Power,sell,0.13,204816.0,26626.05,20276763.57,2635979.26,909390.84,3545370.1,75.7,sell,76.56,sell,75.13,sell
2025-08-08,T,Finance,sell,3367.8,4.0,12894.97,379.06,1276602.09,62091.49,1338693.58,91.07,sell,75.61,sell,63.96,hold
2025-08-11,MRKV,Electric Power,sell,0.13,202768.0,26359.79,20073995.93,2609619.47,935750.63,3545370.1,83.95,sell,80.34,sell,77.25,sell
